StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Slots,TeacherID,TeacherName
29015,,10,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
29015,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29016,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29016,,10,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
29016,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29016,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29016,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29016,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29016,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29016,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29016,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29017,,9,A0901,Biology 9,A0901.3,B3;D1;E5,49,
29017,,9,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
29017,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
29017,,9,C0904,Band Level I,C0904.3,A3;C1;D4,3,
29017,,9,E0901,Physical Education and Health 9,E0901.3,A1;B4;D2,9,
29017,,9,G0901,Español & Literatura 9,G0901.6,B2;C5;E4,48,
29017,,9,H0904,English 9,H0904.6,A4;C2;D5,15,
29017,,9,I1003,Geometry,I1003.2,A2;B5;D3,35,
29017,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
29018,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29018,,10,ADVHS01,Advisory HS,ADVHS01.4,E3,6,
29018,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29018,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29018,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29018,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29018,,10,I1214,AP Seminar,I1214.3,B1;C4;E2,19,
29018,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29018,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29019,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29019,,10,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
29019,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29019,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29019,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29019,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29019,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29019,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29019,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29020,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29020,,10,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
29020,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29020,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29020,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29020,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29020,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29020,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29020,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29021,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29021,,10,ADVHS01,Advisory HS,ADVHS01.20,E3,33,
29021,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29021,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29021,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29021,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29021,,10,H1001,English 10,H1001.1,A4;C2;D5,29,
29021,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29021,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29022,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29022,,10,ADVHS01,Advisory HS,ADVHS01.5,E3,7,
29022,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29022,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29022,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29022,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29022,,10,H1001,English 10,H1001.3,A2;B5;D3,15,
29022,,10,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
29023,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29023,,10,ADVHS01,Advisory HS,ADVHS01.32,E3,45,
29023,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29023,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29023,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29023,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29023,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29023,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29023,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29024,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29024,,10,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
29024,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29024,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29024,,10,C0904,Band Level I,C0904.3,A3;C1;D4,3,
29024,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29024,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29024,,10,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
29024,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29025,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29025,,10,ADVHS01,Advisory HS,ADVHS01.29,E3,43,
29025,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29025,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29025,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29025,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29025,,10,I1003,Geometry,I1003.5,A4;C2;D5,42,
29025,,10,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
29025,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29027,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29027,,10,ADVHS01,Advisory HS,ADVHS01.23,E3,36,
29027,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29027,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29027,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29027,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29027,,10,H1001,English 10,H1001.1,A4;C2;D5,29,
29027,,10,I1211,AP Precalculus,I1211.1,A3;C1;D4,4,
29028,,10,A1006,Chemistry 10,A1006.2,A2;B5;D3,7,
29028,,10,ADVHS01,Advisory HS,ADVHS01.7,E3,13,
29028,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29028,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29028,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29028,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29028,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29028,,10,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
29028,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29029,,10,A1006,Chemistry 10,A1006.2,A2;B5;D3,7,
29029,,10,ADVHS01,Advisory HS,ADVHS01.6,E3,8,
29029,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29029,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29029,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29029,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29029,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29029,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29029,,10,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
29030,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29030,,10,ADVHS01,Advisory HS,ADVHS01.10,E3,21,
29030,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29030,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29030,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29030,,10,I1211,AP Precalculus,I1211.1,A3;C1;D4,4,
29030,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29030,,10,OH1401,Journalism Intermediate Level,OH1401.1,B1;C4;E2,43,
29030,,10,OZ1323,AP Human Geography,OZ1323.4,B2;C5;E4,45,
29032,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29032,,10,ADVHS01,Advisory HS,ADVHS01.13,E3,24,
29032,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29032,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29032,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29032,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29032,,10,I1003,Geometry,I1003.5,A4;C2;D5,42,
29032,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29034,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29034,,10,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
29034,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29034,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29034,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29034,,10,H1206,AP English Language & Composition,H1206.1,A3;C1;D4,19,
29034,,10,OI1003,Algebra II,OI1003.1,A2;B5;D3,4,
29034,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29034,,10,OZ1323,AP Human Geography,OZ1323.4,B2;C5;E4,45,
29035,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29035,,10,ADVHS01,Advisory HS,ADVHS01.7,E3,13,
29035,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29035,,10,C0904,Band Level I,C0904.2,A2;B5;D3,3,
29035,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29035,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29035,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29035,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29035,,10,OZ1323,AP Human Geography,OZ1323.4,B2;C5;E4,45,
29036,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29036,,10,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
29036,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29036,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29036,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29036,,10,I1003,Geometry,I1003.6,B3;D1;E5,42,
29036,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29036,,10,OC1305,Painting I,OC1305.2,A4;C2;D5,5,
29036,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29037,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29037,,10,ADVHS01,Advisory HS,ADVHS01.10,E3,21,
29037,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29037,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29037,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29037,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29037,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29037,,10,I1003,Geometry,I1003.7,A5;C3;E1,42,
29037,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29038,,10,,, Art,,,
29038,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29038,,10,ADVHS01,Advisory HS,ADVHS01.20,E3,33,
29038,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29038,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29038,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29038,,10,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
29038,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29039,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29039,,10,ADVHS01,Advisory HS,ADVHS01.23,E3,36,
29039,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29039,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29039,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29039,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29039,,10,H1001,English 10,H1001.3,A2;B5;D3,15,
29039,,10,I1003,Geometry,I1003.7,A5;C3;E1,42,
29039,,10,OC1314,AP Drawing,OC1314.1,B1;C4;E2,46,
29040,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29040,,10,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
29040,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29040,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29040,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29040,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29040,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29040,,10,OC1305,Painting I,OC1305.1,A2;B5;D3,5,
29040,,10,OI1003,Algebra II,OI1003.4,A5;C3;E1,8,
29041,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29041,,10,ADVHS01,Advisory HS,ADVHS01.27,E3,41,
29041,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29041,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29041,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29041,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29041,,10,H1206,AP English Language & Composition,H1206.1,A3;C1;D4,19,
29041,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29041,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29042,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29042,,10,ADVHS01,Advisory HS,ADVHS01.28,E3,42,
29042,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29042,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29042,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29042,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29042,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29042,,10,I1003,Geometry,I1003.6,B3;D1;E5,42,
29043,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29043,,10,ADVHS01,Advisory HS,ADVHS01.33,E3,46,
29043,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29043,,10,C0904,Band Level I,C0904.4,B2;C5;E4,3,
29043,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29043,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29043,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29043,,10,I1211,AP Precalculus,I1211.1,A3;C1;D4,4,
29043,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29045,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29045,,10,ADVHS01,Advisory HS,ADVHS01.6,E3,8,
29045,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29045,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29045,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29045,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29045,,10,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
29045,,10,OJ1306,AP Computer Science Principles,OJ1306.1,A3;C1;D4,50,
29045,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29046,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29046,,10,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
29046,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29046,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29046,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29046,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29046,,10,I1003,Geometry,I1003.5,A4;C2;D5,42,
29046,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29048,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29048,,10,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
29048,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29048,,10,C0904,Band Level I,C0904.1,B1;C4;E2,3,
29048,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29048,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29048,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29048,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29048,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29049,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29049,,10,ADVHS01,Advisory HS,ADVHS01.24,E3,37,
29049,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29049,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29049,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29049,,10,H1001,English 10,H1001.3,A2;B5;D3,15,
29049,,10,I1003,Geometry,I1003.7,A5;C3;E1,42,
29049,,10,OC1310,Painting II,OC1310.3,A3;C1;D4,46,
29049,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29050,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29050,,10,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
29050,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29050,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29050,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29050,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29050,,10,I1003,Geometry,I1003.2,A2;B5;D3,35,
29050,,10,OI1003,Algebra II,OI1003.4,A5;C3;E1,8,
29050,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29052,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29052,,10,ADVHS01,Advisory HS,ADVHS01.13,E3,24,
29052,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29052,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29052,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29052,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29052,,10,I1003,Geometry,I1003.7,A5;C3;E1,42,
29052,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29052,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29053,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29053,,10,ADVHS01,Advisory HS,ADVHS01.36,E3,49,
29053,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29053,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29053,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29053,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29053,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29053,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29053,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29056,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29056,,10,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
29056,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29056,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29056,,10,C0905,Band Level II,C0905.1,A1;B4;D2,3,
29056,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29056,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29056,,10,I1003,Geometry,I1003.5,A4;C2;D5,42,
29056,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29057,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29057,,10,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
29057,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29057,,10,C0904,Band Level I,C0904.4,B2;C5;E4,3,
29057,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29057,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29057,,10,H1001,English 10,H1001.3,A2;B5;D3,15,
29057,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29057,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29058,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29058,,10,ADVHS01,Advisory HS,ADVHS01.22,E3,35,
29058,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29058,,10,C0907,Band Level III,C0907.1,A5;C3;E1,3,
29058,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29058,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29058,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29058,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29058,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29059,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29059,,10,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
29059,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29059,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29059,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29059,,10,H1001,English 10,H1001.1,A4;C2;D5,29,
29059,,10,I1003,Geometry,I1003.6,B3;D1;E5,42,
29059,,10,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
29059,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29061,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29061,,10,ADVHS01,Advisory HS,ADVHS01.28,E3,42,
29061,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29061,,10,C0907,Band Level III,C0907.1,A5;C3;E1,3,
29061,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29061,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29061,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29061,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29061,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29062,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29062,,10,ADVHS01,Advisory HS,ADVHS01.26,E3,40,
29062,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29062,,10,C0904,Band Level I,C0904.2,A2;B5;D3,3,
29062,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29062,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29062,,10,H1206,AP English Language & Composition,H1206.1,A3;C1;D4,19,
29062,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29062,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29065,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29065,,10,ADVHS01,Advisory HS,ADVHS01.20,E3,33,
29065,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29065,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29065,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29065,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29065,,10,OC1310,Painting II,OC1310.2,A2;B5;D3,46,
29065,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29065,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29066,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29066,,10,ADVHS01,Advisory HS,ADVHS01.4,E3,6,
29066,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29066,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29066,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29066,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29066,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29066,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29066,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29067,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29067,,10,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
29067,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29067,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29067,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29067,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29067,,10,I1003,Geometry,I1003.7,A5;C3;E1,42,
29067,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29067,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29068,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29068,,10,ADVHS01,Advisory HS,ADVHS01.4,E3,6,
29068,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29068,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29068,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29068,,10,H1001,English 10,H1001.3,A2;B5;D3,15,
29068,,10,I1003,Geometry,I1003.1,B1;C4;E2,35,
29068,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29069,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29069,,10,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
29069,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29069,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29069,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29069,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
