StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Slots,TeacherID,TeacherName
28165,,11,OC1314,AP Drawing,OC1314.1,B1;C4;E2,46,
28165,,11,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
28165,,11,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
28166,,11,A1105,Physics 11,A1105.2,A2;B5;D3,31,
28166,,11,ADVHS01,Advisory HS,ADVHS01.6,E3,8,
28166,,11,E1101,Physical Education and Health 11,E1101.5,A4;C2;D5,27,
28166,,11,I1204,AP Calculus AB,I1204.2,B2;C5;E4,44,
28166,,11,I1212,AP Macroeconomics,I1212.4,A3;C1;D4,34,
28166,,11,I1213,AP Microeconomics,I1213.4,A3;C1;D4,34,
28166,,11,I1214,AP Seminar,I1214.3,B1;C4;E2,19,
28166,,11,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
28166,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,B3;D1;E5,22,
28166,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,A1;B4;D2,25,
28168,,11,ADVHS01,Advisory HS,ADVHS01.8,E3,19,
28168,,11,E1101,Physical Education and Health 11,E1101.4,A1;B4;D2,27,
28168,,11,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
28168,,11,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
28168,,11,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
28168,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28168,,11,OC1314,AP Drawing,OC1314.1,B1;C4;E2,46,
28168,,11,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
28169,,11,A1105,Physics 11,A1105.4,A1;B4;D2,41,
28169,,11,ADVHS01,Advisory HS,ADVHS01.10,E3,21,
28169,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28169,,11,L1304,Life Purpose,L1304.4,A2;B5;D3,33,
28169,,11,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
28169,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28169,,11,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
28169,,11,OJ1306,AP Computer Science Principles,OJ1306.1,A3;C1;D4,50,
28170,,11,A1105,Physics 11,A1105.3,B1;C4;E2,41,
28170,,11,ADVHS01,Advisory HS,ADVHS01.7,E3,13,
28170,,11,E1101,Physical Education and Health 11,E1101.5,A4;C2;D5,27,
28170,,11,G1203,Español & Literatura 11,G1203.4,B2;C5;E4,36,
28170,,11,L1304,Life Purpose,L1304.2,A1;B4;D2,24,
28170,,11,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
28170,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
28170,,11,OI1003,Algebra II,OI1003.4,A5;C3;E1,8,
28170,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,B3;D1;E5,22,
28171,,11,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
28171,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28171,,11,G1203,Español & Literatura 11,G1203.2,A1;B4;D2,36,
28171,,11,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
28171,,11,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
28171,,11,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
28171,,11,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
28171,,11,OA1304,AP Biology,OA1304.1,A4;C2;D5,7,
28171,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28171,,11,OC1310,Painting II,OC1310.3,A3;C1;D4,46,
28173,,11,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
28173,,11,E1101,Physical Education and Health 11,E1101.2,B2;C5;E4,27,
28173,,11,I1212,AP Macroeconomics,I1212.1,B1;C4;E2,34,
28173,,11,I1213,AP Microeconomics,I1213.3,B3;D1;E5,34,
28173,,11,OA1319,AP Physics 1,OA1319.1,A5;C3;E1,31,
28173,,11,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
28173,,11,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
28173,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.1,A3;C1;D4,22,
28173,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,A1;B4;D2,25,
28174,,11,A1105,Physics 11,A1105.2,A2;B5;D3,31,
28174,,11,ADVHS01,Advisory HS,ADVHS01.13,E3,24,
28174,,11,C0904,Band Level I,C0904.3,A3;C1;D4,3,
28174,,11,E1101,Physical Education and Health 11,E1101.4,A1;B4;D2,27,
28174,,11,H1201B,AP English Literature and Composition,H1201B.2,,23,
28174,,11,L1301,AP Psychology,L1301.3,B1;C4;E2,33,
28174,,11,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
28174,,11,OJ1203,Entrepreneurship Business Technology,OJ1203.2,B3;D1;E5,22,
28175,,11,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
28175,,11,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
28175,,11,E1101,Physical Education and Health 11,E1101.4,A1;B4;D2,27,
28175,,11,I1214,AP Seminar,I1214.3,B1;C4;E2,19,
28175,,11,L1304,Life Purpose,L1304.3,A4;C2;D5,33,
28175,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28175,,11,OB1520,AP Statistics,OB1520.1,B3;D1;E5,37,
28175,,11,OC1307,Drawing I,OC1307.1,A5;C3;E1,46,
28176,,11,A1105,Physics 11,A1105.5,A4;C2;D5,41,
28176,,11,ADVHS01,Advisory HS,ADVHS01.31,E3,44,
28176,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28176,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28176,,11,I1212,AP Macroeconomics,I1212.2,B2;C5;E4,34,
28176,,11,I1213,AP Microeconomics,I1213.2,B2;C5;E4,34,
28176,,11,OA1317,AP Chemistry,OA1317.1,B1;C4;E2,38,
28176,,11,OC1305,Painting I,OC1305.4,A1;B4;D2,46,
28176,,11,OH1305,Art of Fiction Intermediate Level,OH1305.2,A3;C1;D4,40,
28176,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,B3;D1;E5,25,
28177,,11,ADVHS01,Advisory HS,ADVHS01.15,E3,26,
28177,,11,E1101,Physical Education and Health 11,E1101.3,B3;D1;E5,27,
28177,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28177,,11,I1212,AP Macroeconomics,I1212.2,B2;C5;E4,34,
28177,,11,I1213,AP Microeconomics,I1213.2,B2;C5;E4,34,
28177,,11,OA1317,AP Chemistry,OA1317.1,B1;C4;E2,38,
28177,,11,OA1319,AP Physics 1,OA1319.1,A5;C3;E1,31,
28177,,11,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
28177,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28177,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.2,A1;B4;D2,25,
28178,,11,ADVHS01,Advisory HS,ADVHS01.26,E3,40,
28178,,11,C0907,Band Level III,C0907.1,A5;C3;E1,3,
28178,,11,E1101,Physical Education and Health 11,E1101.5,A4;C2;D5,27,
28178,,11,H1201B,AP English Literature and Composition,H1201B.2,,23,
28178,,11,I1204,AP Calculus AB,I1204.1,A2;B5;D3,44,
28178,,11,I1212,AP Macroeconomics,I1212.1,B1;C4;E2,34,
28178,,11,I1213,AP Microeconomics,I1213.4,A3;C1;D4,34,
28178,,11,L1304,Life Purpose,L1304.2,A1;B4;D2,24,
28178,,11,OA1319,AP Physics 1,OA1319.2,B2;C5;E4,31,
28178,,11,VHS0052,"Spanish Film, Art, and Literature",VHS0052.1,B3;D1;E5,25,
28181,,11,A1105,Physics 11,A1105.4,A1;B4;D2,41,
28181,,11,ADVHS01,Advisory HS,ADVHS01.3,E3,5,
28181,,11,E1101,Physical Education and Health 11,E1101.1,A5;C3;E1,27,
28181,,11,G1203,Español & Literatura 11,G1203.3,A3;C1;D4,36,
28181,,11,I1212,AP Macroeconomics,I1212.3,B3;D1;E5,34,
28181,,11,I1213,AP Microeconomics,I1213.2,B2;C5;E4,34,
28181,,11,OC1314,AP Drawing,OC1314.1,B1;C4;E2,46,
28181,,11,OH1305,Art of Fiction Intermediate Level,OH1305.1,A4;C2;D5,23,
28181,,11,OI1003,Algebra II,OI1003.1,A2;B5;D3,4,
29001,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29001,,10,ADVHS01,Advisory HS,ADVHS01.25,E3,38,
29001,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29001,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29001,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29001,,10,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
29001,,10,OC1310,Painting II,OC1310.3,A3;C1;D4,46,
29001,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29001,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29002,,10,A1006,Chemistry 10,A1006.2,A2;B5;D3,7,
29002,,10,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
29002,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29002,,10,C0907,Band Level III,C0907.1,A5;C3;E1,3,
29002,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29002,,10,G1004,AP Spanish Language and Culture,G1004.7,B1;C4;E2,48,
29002,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29002,,10,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
29002,,10,OZ1323,AP Human Geography,OZ1323.4,B2;C5;E4,45,
29003,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29003,,10,ADVHS01,Advisory HS,ADVHS01.19,E3,32,
29003,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29003,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29003,,10,G1004,AP Spanish Language and Culture,G1004.7,B1;C4;E2,48,
29003,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29003,,10,I1003,Geometry,I1003.2,A2;B5;D3,35,
29003,,10,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
29003,,10,OZ1323,AP Human Geography,OZ1323.2,A4;C2;D5,45,
29004,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29004,,10,ADVHS01,Advisory HS,ADVHS01.13,E3,24,
29004,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29004,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29004,,10,C0905,Band Level II,C0905.1,A1;B4;D2,3,
29004,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29004,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29004,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29004,,10,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
29007,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29007,,10,ADVHS01,Advisory HS,ADVHS01.19,E3,32,
29007,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29007,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29007,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29007,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29007,,10,I1003,Geometry,I1003.2,A2;B5;D3,35,
29007,,10,OC1305,Painting I,OC1305.2,A4;C2;D5,5,
29007,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29008,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29008,,10,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
29008,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29008,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29008,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29008,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29008,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29008,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29008,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29010,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29010,,10,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
29010,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29010,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29010,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29010,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29010,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29010,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29010,,10,OH1305,Art of Fiction Intermediate Level,OH1305.3,A2;B5;D3,40,
29011,,10,A1006,Chemistry 10,A1006.2,A2;B5;D3,7,
29011,,10,ADVHS01,Advisory HS,ADVHS01.11,E3,22,
29011,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29011,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29011,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29011,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29011,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29011,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29011,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29012,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29012,,10,ADVHS01,Advisory HS,ADVHS01.14,E3,25,
29012,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29012,,10,C0905,Band Level II,C0905.1,A1;B4;D2,3,
29012,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29012,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29012,,10,H1001,English 10,H1001.3,A2;B5;D3,15,
29012,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29012,,10,OZ1323,AP Human Geography,OZ1323.4,B2;C5;E4,45,
29014,,9,A0901,Biology 9,A0901.4,B1;C4;E2,49,
29014,,9,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
29014,,9,B0901,Social Studies 9,B0901.5,B3;D1;E5,40,
29014,,9,E0901,Physical Education and Health 9,E0901.5,B2;C5;E4,9,
29014,,9,G0901,Español & Literatura 9,G0901.1,A2;B5;D3,28,
29014,,9,H0904,English 9,H0904.5,A1;B4;D2,15,
29014,,9,I0903,Algebra I 9,I0903.3,A4;C2;D5,37,
29014,,9,J0901,Technology 9,J0901.3,A5;C3;E1,21,
29014,,9,OC1306,Sculpture I,OC1306.1,A3;C1;D4,5,
29015,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29015,,10,ADVHS01,Advisory HS,ADVHS01.4,E3,6,
29015,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29015,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29015,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29015,,10,H1001,English 10,H1001.1,A4;C2;D5,29,
29015,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29015,,10,OC1305,Painting I,OC1305.1,A2;B5;D3,5,
29015,,10,OZ1323,AP Human Geography,OZ1323.4,B2;C5;E4,45,
29016,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29016,,10,ADVHS01,Advisory HS,ADVHS01.1,E3,3,
29016,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29016,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29016,,10,G1004,AP Spanish Language and Culture,G1004.5,A5;C3;E1,47,
29016,,10,H1001,English 10,H1001.1,A4;C2;D5,29,
29016,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29016,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29016,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29017,,9,A0901,Biology 9,A0901.1,A5;C3;E1,41,
29017,,9,ADVHS01,Advisory HS,ADVHS01.18,E3,31,
29017,,9,B0901,Social Studies 9,B0901.6,B1;C4;E2,40,
29017,,9,C0904,Band Level I,C0904.2,A2;B5;D3,3,
29017,,9,E0901,Physical Education and Health 9,E0901.4,A4;C2;D5,9,
29017,,9,G0901,Español & Literatura 9,G0901.5,A1;B4;D2,48,
29017,,9,H0904,English 9,H0904.1,B2;C5;E4,29,
29017,,9,I1003,Geometry,I1003.6,B3;D1;E5,42,
29017,,9,J0901,Technology 9,J0901.2,A3;C1;D4,21,
29018,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29018,,10,ADVHS01,Advisory HS,ADVHS01.8,E3,19,
29018,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29018,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29018,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29018,,10,I1003,Geometry,I1003.7,A5;C3;E1,42,
29018,,10,I1214,AP Seminar,I1214.3,B1;C4;E2,19,
29018,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29018,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29019,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29019,,10,ADVHS01,Advisory HS,ADVHS01.32,E3,45,
29019,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29019,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29019,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29019,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29019,,10,OI1003,Algebra II,OI1003.4,A5;C3;E1,8,
29019,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29019,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29020,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29020,,10,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
29020,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29020,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29020,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29020,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29020,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29020,,10,I1003,Geometry,I1003.4,A1;B4;D2,42,
29020,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29021,,10,A1006,Chemistry 10,A1006.3,B2;C5;E4,7,
29021,,10,ADVHS01,Advisory HS,ADVHS01.20,E3,33,
29021,,10,B1001,Social Sciences 10,B1001.4,B3;D1;E5,26,
29021,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29021,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29021,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29021,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29021,,10,OI1003,Algebra II,OI1003.5,A3;C1;D4,8,
29021,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29022,,10,A1006,Chemistry 10,A1006.2,A2;B5;D3,7,
29022,,10,ADVHS01,Advisory HS,ADVHS01.35,E3,48,
29022,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
29022,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29022,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29022,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29022,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29022,,10,OI1003,Algebra II,OI1003.2,A1;B4;D2,8,
29023,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29023,,10,ADVHS01,Advisory HS,ADVHS01.12,E3,23,
29023,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29023,,10,E1001,Physical Education and Health 10,E1001.1,A5;C3;E1,12,
29023,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29023,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29023,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29023,,10,OZ1207,Anatomy and Physiology,OZ1207.2,A2;B5;D3,49,
29023,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29024,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29024,,10,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
29024,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29024,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29024,,10,C0904,Band Level I,C0904.4,B2;C5;E4,3,
29024,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29024,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29024,,10,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
29024,,10,I1003,Geometry,I1003.6,B3;D1;E5,42,
29025,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29025,,10,ADVHS01,Advisory HS,ADVHS01.27,E3,41,
29025,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29025,,10,E1001,Physical Education and Health 10,E1001.2,B1;C4;E2,12,
29025,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29025,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29025,,10,I1003,Geometry,I1003.5,A4;C2;D5,42,
29025,,10,OC1305,Painting I,OC1305.1,A2;B5;D3,5,
29025,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29027,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29027,,10,ADVHS01,Advisory HS,ADVHS01.23,E3,36,
29027,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29027,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29027,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29027,,10,G1004,AP Spanish Language and Culture,G1004.1,A1;B4;D2,47,
29027,,10,H1001,English 10,H1001.2,A5;C3;E1,43,
29027,,10,I1211,AP Precalculus,I1211.2,B1;C4;E2,4,
29027,,10,OJ1306,AP Computer Science Principles,OJ1306.1,A3;C1;D4,50,
29028,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29028,,10,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
29028,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29028,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29028,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29028,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29028,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29028,,10,OI1003,Algebra II,OI1003.1,A2;B5;D3,4,
29028,,10,OJ1204,Creative Design,OJ1204.1,A4;C2;D5,21,
29029,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29029,,10,ADVHS01,Advisory HS,ADVHS01.2,E3,4,
29029,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29029,,10,B1006,Cultural Studies,B1006.1,B1;C4;E2,32,
29029,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29029,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29029,,10,H1001,English 10,H1001.4,B3;D1;E5,15,
29029,,10,I1003,Geometry,I1003.3,B2;C5;E4,42,
29029,,10,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
29030,,10,A1006,Chemistry 10,A1006.1,B1;C4;E2,7,
29030,,10,ADVHS01,Advisory HS,ADVHS01.17,E3,29,
29030,,10,B1001,Social Sciences 10,B1001.6,A4;C2;D5,26,
29030,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29030,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29030,,10,I1211,AP Precalculus,I1211.1,A3;C1;D4,4,
29030,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29030,,10,OH1401,Journalism Intermediate Level,OH1401.2,A1;B4;D2,43,
29030,,10,OZ1323,AP Human Geography,OZ1323.5,A2;B5;D3,45,
29032,,10,A1006,Chemistry 10,A1006.4,A3;C1;D4,38,
29032,,10,ADVHS01,Advisory HS,ADVHS01.16,E3,28,
29032,,10,B1001,Social Sciences 10,B1001.1,B1;C4;E2,25,
29032,,10,B1006,Cultural Studies,B1006.2,B2;C5;E4,32,
29032,,10,C0907,Band Level III,C0907.1,A5;C3;E1,3,
29032,,10,E1001,Physical Education and Health 10,E1001.3,A2;B5;D3,12,
29032,,10,G1004,AP Spanish Language and Culture,G1004.6,A4;C2;D5,48,
29032,,10,I1003,Geometry,I1003.6,B3;D1;E5,42,
29032,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29034,,10,A1006,Chemistry 10,A1006.5,B3;D1;E5,38,
29034,,10,ADVHS01,Advisory HS,ADVHS01.33,E3,46,
29034,,10,B1001,Social Sciences 10,B1001.7,A5;C3;E1,26,
29034,,10,E1001,Physical Education and Health 10,E1001.4,B2;C5;E4,12,
29034,,10,G1004,AP Spanish Language and Culture,G1004.3,A3;C1;D4,47,
29034,,10,H1206,AP English Language & Composition,H1206.2,A2;B5;D3,19,
29034,,10,OI1003,Algebra II,OI1003.6,B1;C4;E2,8,
29034,,10,OZ1207,Anatomy and Physiology,OZ1207.1,A4;C2;D5,13,
29034,,10,OZ1323,AP Human Geography,OZ1323.1,A1;B4;D2,45,
29035,,10,A1006,Chemistry 10,A1006.2,A2;B5;D3,7,
29035,,10,ADVHS01,Advisory HS,ADVHS01.10,E3,21,
29035,,10,B1001,Social Sciences 10,B1001.5,A1;B4;D2,26,
29035,,10,C0904,Band Level I,C0904.3,A3;C1;D4,3,
29035,,10,E1001,Physical Education and Health 10,E1001.6,B3;D1;E5,12,
29035,,10,G1004,AP Spanish Language and Culture,G1004.4,B2;C5;E4,47,
29035,,10,I1214,AP Seminar,I1214.2,A5;C3;E1,19,
29035,,10,OI1003,Algebra II,OI1003.3,A4;C2;D5,8,
29035,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29036,,10,A1006,Chemistry 10,A1006.7,A4;C2;D5,38,
29036,,10,ADVHS01,Advisory HS,ADVHS01.1,E3,3,
29036,,10,B1001,Social Sciences 10,B1001.2,B2;C5;E4,25,
29036,,10,E1001,Physical Education and Health 10,E1001.5,A3;C1;D4,12,
29036,,10,G1004,AP Spanish Language and Culture,G1004.2,A2;B5;D3,47,
29036,,10,I1003,Geometry,I1003.6,B3;D1;E5,42,
29036,,10,I1214,AP Seminar,I1214.1,A1;B4;D2,19,
29036,,10,OC1305,Painting I,OC1305.3,A5;C3;E1,5,
29036,,10,OZ1323,AP Human Geography,OZ1323.3,B1;C4;E2,45,
29037,,10,A1006,Chemistry 10,A1006.6,A1;B4;D2,38,
29037,,10,ADVHS01,Advisory HS,ADVHS01.27,E3,41,
29037,,10,B1001,Social Sciences 10,B1001.3,A3;C1;D4,26,
